count,hate_speech_count,offensive_language_count,neither_count,class,tweet
3,0,3,0,offensive_language,أنت مجرد أحمق كبير
3,0,3,0,offensive_language,أنت مجرد أحمق كبير
3,0,3,0,offensive_language,أكره كل ما تفعله، يا خالد الغبي
3,0,3,0,offensive_language,أكره كل ما تفعله، يا خالد الغبي
3,0,3,0,offensive_language,يا تافه، لا أحد يريد رأيك
3,0,3,0,offensive_language,يا تافه، لا أحد يريد رأيك
3,0,3,0,offensive_language,اصمت يا فاطمة، يا تافه!
3,0,3,0,offensive_language,يا قبيح، لا أحد يريد رأيك
3,0,3,0,offensive_language,يا أحمق، لا أحد يريد رأيك
3,0,3,0,offensive_language,أنت مجرد قبيح كبير
3,0,3,0,offensive_language,اصمت يا سارة، يا غبي!
3,0,3,0,offensive_language,أنت مجرد قبيح كبير
3,0,3,0,offensive_language,اصمت يا ليلى، يا تافه!
3,0,3,0,offensive_language,اصمت يا أحمد، يا تافه!
3,0,3,0,offensive_language,أكره كل ما تفعله، يا خالد الغبي
3,0,3,0,offensive_language,أكره كل ما تفعله، يا أحمد الغبي
3,0,3,0,offensive_language,يا تافه، لا أحد يريد رأيك
3,0,3,0,offensive_language,يا غبي، لا أحد يريد رأيك
3,0,3,0,offensive_language,يا قبيح، لا أحد يريد رأيك
3,0,3,0,offensive_language,أكره كل ما تفعله، يا ليلى الغبي
3,0,3,0,offensive_language,يا تافه، لا أحد يريد رأيك
3,0,3,0,offensive_language,اصمت يا ليلى، يا قبيح!
3,0,3,0,offensive_language,اصمت يا ليلى، يا قبيح!
3,0,3,0,offensive_language,اصمت يا ليلى، يا قبيح!
3,0,3,0,offensive_language,يا أحمق، لا أحد يريد رأيك
3,0,3,0,offensive_language,أنت مجرد أحمق كبير
3,0,3,0,offensive_language,يا أحمق، لا أحد يريد رأيك
3,0,3,0,offensive_language,أكره كل ما تفعله، يا ليلى الغبي
3,0,3,0,offensive_language,اصمت يا خالد، يا أحمق!
3,0,3,0,offensive_language,اصمت يا فاطمة، يا قبيح!
3,0,3,0,offensive_language,يا تافه، لا أحد يريد رأيك
3,0,3,0,offensive_language,أنت مجرد أحمق كبير
3,0,3,0,offensive_language,اصمت يا أحمد، يا أحمق!
3,0,3,0,offensive_language,يا غبي، لا أحد يريد رأيك
3,0,3,0,offensive_language,أنت مجرد أحمق كبير
3,0,3,0,offensive_language,اصمت يا أحمد، يا تافه!
3,0,3,0,offensive_language,اصمت يا فاطمة، يا تافه!
3,0,3,0,offensive_language,أكره كل ما تفعله، يا فاطمة الغبي
3,0,3,0,offensive_language,أنت مجرد غبي كبير
3,0,3,0,offensive_language,يا قبيح، لا أحد يريد رأيك
3,0,3,0,offensive_language,أنت مجرد قبيح كبير
3,0,3,0,offensive_language,يا تافه، لا أحد يريد رأيك
3,0,3,0,offensive_language,يا قبيح، لا أحد يريد رأيك
3,0,3,0,offensive_language,أكره كل ما تفعله، يا فاطمة الغبي
3,0,3,0,offensive_language,يا قبيح، لا أحد يريد رأيك
3,0,3,0,offensive_language,اصمت يا محمد، يا قبيح!
3,0,3,0,offensive_language,أكره كل ما تفعله، يا ليلى الغبي
3,0,3,0,offensive_language,أنت مجرد غبي كبير
3,0,3,0,offensive_language,يا أحمق، لا أحد يريد رأيك
3,0,3,0,offensive_language,اصمت يا محمد، يا غبي!
3,0,3,0,offensive_language,يا تافه، لا أحد يريد رأيك
3,0,3,0,offensive_language,يا تافه، لا أحد يريد رأيك
3,0,3,0,offensive_language,أنت مجرد تافه كبير
3,0,3,0,offensive_language,أنت مجرد أحمق كبير
3,0,3,0,offensive_language,أنت مجرد قبيح كبير
3,0,3,0,offensive_language,أكره كل ما تفعله، يا ليلى الغبي
3,0,3,0,offensive_language,اصمت يا ليلى، يا غبي!
3,0,3,0,offensive_language,اصمت يا فاطمة، يا قبيح!
3,0,3,0,offensive_language,أكره كل ما تفعله، يا ليلى الغبي
3,0,3,0,offensive_language,أكره كل ما تفعله، يا سارة الغبي
3,0,3,0,offensive_language,أنت مجرد أحمق كبير
3,0,3,0,offensive_language,اصمت يا أحمد، يا قبيح!
3,0,3,0,offensive_language,أكره كل ما تفعله، يا ليلى الغبي
3,0,3,0,offensive_language,أكره كل ما تفعله، يا فاطمة الغبي
3,0,3,0,offensive_language,أنت مجرد أحمق كبير
3,0,3,0,offensive_language,يا غبي، لا أحد يريد رأيك
3,0,3,0,offensive_language,أكره كل ما تفعله، يا فاطمة الغبي
3,0,3,0,offensive_language,اصمت يا خالد، يا تافه!
3,0,3,0,offensive_language,أكره كل ما تفعله، يا ليلى الغبي
3,0,3,0,offensive_language,اصمت يا فاطمة، يا تافه!
3,0,3,0,offensive_language,اصمت يا محمد، يا غبي!
3,0,3,0,offensive_language,اصمت يا ليلى، يا أحمق!
3,0,3,0,offensive_language,أنت مجرد تافه كبير
3,0,3,0,offensive_language,يا غبي، لا أحد يريد رأيك
3,0,3,0,offensive_language,أنت مجرد غبي كبير
3,0,3,0,offensive_language,أنت مجرد غبي كبير
3,0,3,0,offensive_language,أنت مجرد قبيح كبير
3,0,3,0,offensive_language,اصمت يا خالد، يا تافه!
3,0,3,0,offensive_language,يا قبيح، لا أحد يريد رأيك
3,0,3,0,offensive_language,اصمت يا خالد، يا قبيح!
3,0,3,0,offensive_language,أنت مجرد أحمق كبير
3,0,3,0,offensive_language,أنت مجرد تافه كبير
3,0,3,0,offensive_language,أكره كل ما تفعله، يا ليلى الغبي
3,0,3,0,offensive_language,أكره كل ما تفعله، يا أحمد الغبي
3,0,3,0,offensive_language,أنت مجرد غبي كبير
3,0,3,0,offensive_language,أنت مجرد أحمق كبير
3,0,3,0,offensive_language,اصمت يا ليلى، يا تافه!
3,0,3,0,offensive_language,أنت مجرد غبي كبير
3,0,3,0,offensive_language,يا تافه، لا أحد يريد رأيك
3,0,3,0,offensive_language,أكره كل ما تفعله، يا خالد الغبي
3,0,3,0,offensive_language,أكره كل ما تفعله، يا فاطمة الغبي
3,0,3,0,offensive_language,يا تافه، لا أحد يريد رأيك
3,0,3,0,offensive_language,أكره كل ما تفعله، يا خالد الغبي
3,0,3,0,offensive_language,يا غبي، لا أحد يريد رأيك
3,0,3,0,offensive_language,أكره كل ما تفعله، يا خالد الغبي
3,0,3,0,offensive_language,يا أحمق، لا أحد يريد رأيك
3,0,3,0,offensive_language,أكره كل ما تفعله، يا سارة الغبي
3,0,3,0,offensive_language,أكره كل ما تفعله، يا فاطمة الغبي
3,0,3,0,offensive_language,اصمت يا ليلى، يا قبيح!
3,0,3,0,offensive_language,اصمت يا ليلى، يا تافه!
3,0,3,0,offensive_language,أكره كل ما تفعله، يا فاطمة الغبي
3,0,3,0,offensive_language,أكره كل ما تفعله، يا ليلى الغبي
3,0,3,0,offensive_language,يا أحمق، لا أحد يريد رأيك
3,0,3,0,offensive_language,يا أحمق، لا أحد يريد رأيك
3,0,3,0,offensive_language,أنت مجرد غبي كبير
3,0,3,0,offensive_language,يا تافه، لا أحد يريد رأيك
3,0,3,0,offensive_language,أنت مجرد أحمق كبير
3,0,3,0,offensive_language,اصمت يا محمد، يا تافه!
3,0,3,0,offensive_language,يا أحمق، لا أحد يريد رأيك
3,0,3,0,offensive_language,اصمت يا ليلى، يا أحمق!
3,0,3,0,offensive_language,أكره كل ما تفعله، يا محمد الغبي
3,0,3,0,offensive_language,يا غبي، لا أحد يريد رأيك
3,0,3,0,offensive_language,يا أحمق، لا أحد يريد رأيك
3,0,3,0,offensive_language,يا أحمق، لا أحد يريد رأيك
3,0,3,0,offensive_language,يا أحمق، لا أحد يريد رأيك
3,0,3,0,offensive_language,يا قبيح، لا أحد يريد رأيك
3,0,3,0,offensive_language,أنت مجرد أحمق كبير
3,0,3,0,offensive_language,اصمت يا أحمد، يا قبيح!
3,0,3,0,offensive_language,أنت مجرد أحمق كبير
3,0,3,0,offensive_language,اصمت يا محمد، يا أحمق!
3,0,3,0,offensive_language,أنت مجرد غبي كبير
3,0,3,0,offensive_language,اصمت يا ليلى، يا قبيح!
3,0,3,0,offensive_language,يا غبي، لا أحد يريد رأيك
3,0,3,0,offensive_language,أكره كل ما تفعله، يا خالد الغبي
3,0,3,0,offensive_language,أنت مجرد تافه كبير
3,0,3,0,offensive_language,أكره كل ما تفعله، يا سارة الغبي
3,0,3,0,offensive_language,يا تافه، لا أحد يريد رأيك
3,0,3,0,offensive_language,أنت مجرد أحمق كبير
3,0,3,0,offensive_language,أنت مجرد أحمق كبير
3,0,3,0,offensive_language,يا أحمق، لا أحد يريد رأيك
3,0,3,0,offensive_language,أكره كل ما تفعله، يا أحمد الغبي
3,0,3,0,offensive_language,أنت مجرد غبي كبير
3,0,3,0,offensive_language,أنت مجرد تافه كبير
3,0,3,0,offensive_language,أنت مجرد غبي كبير
3,0,3,0,offensive_language,أنت مجرد أحمق كبير
3,0,3,0,offensive_language,يا غبي، لا أحد يريد رأيك
3,0,3,0,offensive_language,أكره كل ما تفعله، يا أحمد الغبي
3,0,3,0,offensive_language,يا قبيح، لا أحد يريد رأيك
3,0,3,0,offensive_language,اصمت يا فاطمة، يا أحمق!
3,0,3,0,offensive_language,أكره كل ما تفعله، يا محمد الغبي
3,0,3,0,offensive_language,أكره كل ما تفعله، يا سارة الغبي
3,0,3,0,offensive_language,اصمت يا محمد، يا أحمق!
3,0,3,0,offensive_language,اصمت يا فاطمة، يا تافه!
3,0,3,0,offensive_language,يا قبيح، لا أحد يريد رأيك
3,0,3,0,offensive_language,أنت مجرد قبيح كبير
3,0,3,0,offensive_language,يا أحمق، لا أحد يريد رأيك
3,0,3,0,offensive_language,يا أحمق، لا أحد يريد رأيك
3,0,3,0,offensive_language,اصمت يا محمد، يا تافه!
3,0,3,0,offensive_language,أكره كل ما تفعله، يا أحمد الغبي
3,0,3,0,offensive_language,اصمت يا محمد، يا غبي!
3,0,3,0,offensive_language,يا أحمق، لا أحد يريد رأيك
3,0,3,0,offensive_language,أكره كل ما تفعله، يا خالد الغبي
3,0,3,0,offensive_language,يا قبيح، لا أحد يريد رأيك
3,0,3,0,offensive_language,أنت مجرد قبيح كبير
3,0,3,0,offensive_language,أكره كل ما تفعله، يا سارة الغبي
3,0,3,0,offensive_language,يا تافه، لا أحد يريد رأيك
3,0,3,0,offensive_language,يا غبي، لا أحد يريد رأيك
3,0,3,0,offensive_language,يا أحمق، لا أحد يريد رأيك
3,0,3,0,offensive_language,يا قبيح، لا أحد يريد رأيك
3,0,3,0,offensive_language,أنت مجرد تافه كبير
3,0,3,0,offensive_language,يا قبيح، لا أحد يريد رأيك
3,0,3,0,offensive_language,أنت مجرد أحمق كبير
3,0,3,0,offensive_language,أكره كل ما تفعله، يا فاطمة الغبي
3,0,3,0,offensive_language,أكره كل ما تفعله، يا أحمد الغبي
3,0,3,0,offensive_language,أكره كل ما تفعله، يا سارة الغبي
3,0,3,0,offensive_language,أنت مجرد قبيح كبير
3,0,3,0,offensive_language,أنت مجرد تافه كبير
3,0,3,0,offensive_language,أنت مجرد غبي كبير
3,0,3,0,offensive_language,اصمت يا سارة، يا تافه!
3,0,3,0,offensive_language,يا غبي، لا أحد يريد رأيك
3,0,3,0,offensive_language,أنت مجرد تافه كبير
3,0,3,0,offensive_language,يا أحمق، لا أحد يريد رأيك
3,0,3,0,offensive_language,أنت مجرد تافه كبير
3,0,3,0,offensive_language,اصمت يا ليلى، يا قبيح!
3,0,3,0,offensive_language,أنت مجرد تافه كبير
3,0,3,0,offensive_language,اصمت يا سارة، يا قبيح!
3,0,3,0,offensive_language,أنت مجرد أحمق كبير
3,0,3,0,offensive_language,أكره كل ما تفعله، يا أحمد الغبي
3,0,3,0,offensive_language,أنت مجرد قبيح كبير
3,0,3,0,offensive_language,يا تافه، لا أحد يريد رأيك
3,0,3,0,offensive_language,أكره كل ما تفعله، يا فاطمة الغبي
3,0,3,0,offensive_language,اصمت يا أحمد، يا قبيح!
3,0,3,0,offensive_language,أكره كل ما تفعله، يا محمد الغبي
3,0,3,0,offensive_language,اصمت يا فاطمة، يا قبيح!
3,0,3,0,offensive_language,أنت مجرد قبيح كبير
3,0,3,0,offensive_language,اصمت يا ليلى، يا تافه!
3,0,3,0,offensive_language,اصمت يا محمد، يا غبي!
3,0,3,0,offensive_language,أكره كل ما تفعله، يا ليلى الغبي
3,0,3,0,offensive_language,يا قبيح، لا أحد يريد رأيك
3,0,3,0,offensive_language,أنت مجرد قبيح كبير
3,0,3,0,offensive_language,أنت مجرد أحمق كبير
3,0,3,0,offensive_language,أنت مجرد غبي كبير
3,0,3,0,offensive_language,يا أحمق، لا أحد يريد رأيك
3,0,3,0,offensive_language,أكره كل ما تفعله، يا ليلى الغبي
3,0,3,0,offensive_language,أكره كل ما تفعله، يا أحمد الغبي
3,0,3,0,offensive_language,اصمت يا أحمد، يا تافه!
3,0,3,0,offensive_language,يا قبيح، لا أحد يريد رأيك
3,0,3,0,offensive_language,أنت مجرد غبي كبير
3,0,3,0,offensive_language,اصمت يا فاطمة، يا تافه!
3,0,3,0,offensive_language,أنت مجرد أحمق كبير
3,0,3,0,offensive_language,أكره كل ما تفعله، يا ليلى الغبي
3,0,3,0,offensive_language,أنت مجرد قبيح كبير
3,0,3,0,offensive_language,أنت مجرد قبيح كبير
3,0,3,0,offensive_language,يا تافه، لا أحد يريد رأيك
3,0,3,0,offensive_language,أنت مجرد غبي كبير
3,0,3,0,offensive_language,أكره كل ما تفعله، يا أحمد الغبي
3,0,3,0,offensive_language,يا غبي، لا أحد يريد رأيك
3,0,3,0,offensive_language,اصمت يا أحمد، يا قبيح!
3,0,3,0,offensive_language,اصمت يا خالد، يا غبي!
3,0,3,0,offensive_language,أكره كل ما تفعله، يا محمد الغبي
3,0,3,0,offensive_language,أكره كل ما تفعله، يا خالد الغبي
3,0,3,0,offensive_language,أنت مجرد غبي كبير
3,0,3,0,offensive_language,اصمت يا خالد، يا تافه!
3,0,3,0,offensive_language,يا تافه، لا أحد يريد رأيك
3,0,3,0,offensive_language,أنت مجرد أحمق كبير
3,0,3,0,offensive_language,أنت مجرد غبي كبير
3,0,3,0,offensive_language,اصمت يا فاطمة، يا تافه!
3,0,3,0,offensive_language,اصمت يا ليلى، يا قبيح!
3,0,3,0,offensive_language,يا تافه، لا أحد يريد رأيك
3,0,3,0,offensive_language,اصمت يا ليلى، يا تافه!
3,0,3,0,offensive_language,أنت مجرد أحمق كبير
3,0,3,0,offensive_language,أكره كل ما تفعله، يا سارة الغبي
3,0,3,0,offensive_language,أنت مجرد أحمق كبير
3,0,3,0,offensive_language,أنت مجرد غبي كبير
3,0,3,0,offensive_language,أنت مجرد تافه كبير
3,0,3,0,offensive_language,يا أحمق، لا أحد يريد رأيك
3,0,3,0,offensive_language,يا قبيح، لا أحد يريد رأيك
3,0,3,0,offensive_language,أنت مجرد تافه كبير
3,0,3,0,offensive_language,أنت مجرد تافه كبير
3,0,3,0,offensive_language,يا أحمق، لا أحد يريد رأيك
3,0,3,0,offensive_language,أنت مجرد قبيح كبير
3,0,3,0,offensive_language,أنت مجرد أحمق كبير
3,0,3,0,offensive_language,أنت مجرد قبيح كبير
3,0,3,0,offensive_language,اصمت يا سارة، يا غبي!
3,0,3,0,offensive_language,أكره كل ما تفعله، يا أحمد الغبي
3,0,3,0,offensive_language,أكره كل ما تفعله، يا فاطمة الغبي
3,0,3,0,offensive_language,يا أحمق، لا أحد يريد رأيك
3,0,3,0,offensive_language,أنت مجرد أحمق كبير
3,0,3,0,offensive_language,أنت مجرد قبيح كبير
3,0,3,0,offensive_language,أكره كل ما تفعله، يا سارة الغبي
3,0,3,0,offensive_language,أكره كل ما تفعله، يا فاطمة الغبي
3,0,3,0,offensive_language,يا تافه، لا أحد يريد رأيك
3,0,3,0,offensive_language,يا تافه، لا أحد يريد رأيك
3,0,3,0,offensive_language,أكره كل ما تفعله، يا سارة الغبي
3,0,3,0,offensive_language,أكره كل ما تفعله، يا أحمد الغبي
3,0,3,0,offensive_language,أكره كل ما تفعله، يا ليلى الغبي
3,0,3,0,offensive_language,أنت مجرد تافه كبير
3,0,3,0,offensive_language,أنت مجرد أحمق كبير
3,0,3,0,offensive_language,اصمت يا فاطمة، يا غبي!
3,0,3,0,offensive_language,اصمت يا محمد، يا قبيح!
3,0,3,0,offensive_language,أكره كل ما تفعله، يا خالد الغبي
3,0,3,0,offensive_language,اصمت يا فاطمة، يا أحمق!
3,0,3,0,offensive_language,أكره كل ما تفعله، يا ليلى الغبي
3,0,3,0,offensive_language,أكره كل ما تفعله، يا محمد الغبي
3,0,3,0,offensive_language,أكره كل ما تفعله، يا ليلى الغبي
3,0,3,0,offensive_language,أكره كل ما تفعله، يا فاطمة الغبي
3,0,3,0,offensive_language,يا قبيح، لا أحد يريد رأيك
3,0,3,0,offensive_language,أنت مجرد غبي كبير
3,0,3,0,offensive_language,أنت مجرد تافه كبير
3,0,3,0,offensive_language,أنت مجرد قبيح كبير
3,0,3,0,offensive_language,أكره كل ما تفعله، يا سارة الغبي
3,0,3,0,offensive_language,أكره كل ما تفعله، يا سارة الغبي
3,0,3,0,offensive_language,أنت مجرد أحمق كبير
3,0,3,0,offensive_language,أنت مجرد تافه كبير
3,0,3,0,offensive_language,يا أحمق، لا أحد يريد رأيك
3,0,3,0,offensive_language,اصمت يا ليلى، يا أحمق!
3,0,3,0,offensive_language,أنت مجرد أحمق كبير
3,0,3,0,offensive_language,أنت مجرد قبيح كبير
3,0,3,0,offensive_language,أنت مجرد غبي كبير
3,0,3,0,offensive_language,أكره كل ما تفعله، يا أحمد الغبي
3,0,3,0,offensive_language,أنت مجرد غبي كبير
3,0,3,0,offensive_language,أنت مجرد قبيح كبير
3,0,3,0,offensive_language,أكره كل ما تفعله، يا سارة الغبي
3,0,3,0,offensive_language,أنت مجرد قبيح كبير
3,0,3,0,offensive_language,يا تافه، لا أحد يريد رأيك
3,0,3,0,offensive_language,يا غبي، لا أحد يريد رأيك
3,0,3,0,offensive_language,يا غبي، لا أحد يريد رأيك
3,0,3,0,offensive_language,أنت مجرد غبي كبير
3,0,3,0,offensive_language,يا غبي، لا أحد يريد رأيك
3,0,3,0,offensive_language,يا غبي، لا أحد يريد رأيك
3,0,3,0,offensive_language,أكره كل ما تفعله، يا سارة الغبي
3,0,3,0,offensive_language,أكره كل ما تفعله، يا ليلى الغبي
3,0,3,0,offensive_language,أكره كل ما تفعله، يا محمد الغبي
3,0,3,0,offensive_language,اصمت يا فاطمة، يا غبي!
3,0,3,0,offensive_language,اصمت يا محمد، يا غبي!
3,0,3,0,offensive_language,أنت مجرد غبي كبير
3,0,3,0,offensive_language,اصمت يا خالد، يا قبيح!
3,0,3,0,offensive_language,يا أحمق، لا أحد يريد رأيك
3,0,3,0,offensive_language,أنت مجرد قبيح كبير
3,0,3,0,offensive_language,يا تافه، لا أحد يريد رأيك
3,0,3,0,offensive_language,أنت مجرد غبي كبير
3,0,3,0,offensive_language,أنت مجرد قبيح كبير
3,0,3,0,offensive_language,أكره كل ما تفعله، يا خالد الغبي
3,0,3,0,offensive_language,أنت مجرد أحمق كبير
3,0,3,0,offensive_language,يا قبيح، لا أحد يريد رأيك
3,0,3,0,offensive_language,يا تافه، لا أحد يريد رأيك
3,0,3,0,offensive_language,أنت مجرد قبيح كبير
3,0,3,0,offensive_language,أكره كل ما تفعله، يا خالد الغبي
3,0,3,0,offensive_language,أنت مجرد قبيح كبير
3,0,3,0,offensive_language,أنت مجرد أحمق كبير
3,0,3,0,offensive_language,أنت مجرد قبيح كبير
3,0,3,0,offensive_language,أنت مجرد أحمق كبير
3,0,3,0,offensive_language,أنت مجرد غبي كبير
3,0,3,0,offensive_language,أنت مجرد تافه كبير
3,0,3,0,offensive_language,أنت مجرد غبي كبير
3,0,3,0,offensive_language,اصمت يا سارة، يا غبي!
3,0,3,0,offensive_language,أنت مجرد تافه كبير
3,0,3,0,offensive_language,أنت مجرد تافه كبير
3,0,3,0,offensive_language,أنت مجرد تافه كبير
3,0,3,0,offensive_language,أكره كل ما تفعله، يا فاطمة الغبي
3,0,3,0,offensive_language,أنت مجرد غبي كبير
3,0,3,0,offensive_language,اصمت يا سارة، يا أحمق!
3,0,3,0,offensive_language,يا أحمق، لا أحد يريد رأيك
3,0,3,0,offensive_language,أكره كل ما تفعله، يا خالد الغبي
3,0,3,0,offensive_language,اصمت يا خالد، يا أحمق!
3,0,3,0,offensive_language,يا قبيح، لا أحد يريد رأيك
3,0,3,0,offensive_language,أكره كل ما تفعله، يا سارة الغبي
3,0,3,0,offensive_language,أكره كل ما تفعله، يا أحمد الغبي
3,0,3,0,offensive_language,أنت مجرد غبي كبير
3,0,3,0,offensive_language,أكره كل ما تفعله، يا سارة الغبي
3,0,3,0,offensive_language,أنت مجرد غبي كبير
3,0,3,0,offensive_language,أكره كل ما تفعله، يا أحمد الغبي
3,0,3,0,offensive_language,يا أحمق، لا أحد يريد رأيك
3,0,3,0,offensive_language,أكره كل ما تفعله، يا خالد الغبي
3,0,3,0,offensive_language,أنت مجرد تافه كبير
3,0,3,0,offensive_language,اصمت يا سارة، يا أحمق!
3,0,3,0,offensive_language,يا أحمق، لا أحد يريد رأيك
3,0,3,0,offensive_language,أنت مجرد أحمق كبير
3,0,3,0,offensive_language,أكره كل ما تفعله، يا ليلى الغبي
3,0,3,0,offensive_language,أكره كل ما تفعله، يا خالد الغبي
3,0,3,0,offensive_language,اصمت يا خالد، يا قبيح!
3,0,3,0,offensive_language,اصمت يا أحمد، يا تافه!
3,0,3,0,offensive_language,أنت مجرد تافه كبير
3,0,3,0,offensive_language,اصمت يا محمد، يا أحمق!
3,0,3,0,offensive_language,اصمت يا محمد، يا قبيح!
3,0,3,0,offensive_language,أنت مجرد غبي كبير
3,0,3,0,offensive_language,يا قبيح، لا أحد يريد رأيك
3,0,3,0,offensive_language,أنت مجرد أحمق كبير
3,0,3,0,offensive_language,يا تافه، لا أحد يريد رأيك
3,0,3,0,offensive_language,أكره كل ما تفعله، يا أحمد الغبي
3,0,3,0,offensive_language,أنت مجرد تافه كبير
3,0,3,0,offensive_language,أكره كل ما تفعله، يا محمد الغبي
3,0,3,0,offensive_language,يا غبي، لا أحد يريد رأيك
3,0,3,0,offensive_language,يا تافه، لا أحد يريد رأيك
3,0,3,0,offensive_language,اصمت يا أحمد، يا قبيح!
3,0,3,0,offensive_language,أكره كل ما تفعله، يا خالد الغبي
3,0,3,0,offensive_language,يا تافه، لا أحد يريد رأيك
3,0,3,0,offensive_language,أنت مجرد قبيح كبير
3,0,3,0,offensive_language,اصمت يا محمد، يا قبيح!
3,0,3,0,offensive_language,يا قبيح، لا أحد يريد رأيك
3,0,3,0,offensive_language,يا غبي، لا أحد يريد رأيك
3,0,3,0,offensive_language,يا تافه، لا أحد يريد رأيك
3,0,3,0,offensive_language,أكره كل ما تفعله، يا سارة الغبي
3,0,3,0,offensive_language,يا تافه، لا أحد يريد رأيك
3,0,3,0,offensive_language,أكره كل ما تفعله، يا ليلى الغبي
3,0,3,0,offensive_language,يا قبيح، لا أحد يريد رأيك
3,0,3,0,offensive_language,أنت مجرد قبيح كبير
3,0,3,0,offensive_language,أكره كل ما تفعله، يا فاطمة الغبي
3,0,3,0,offensive_language,يا تافه، لا أحد يريد رأيك
3,0,3,0,offensive_language,يا قبيح، لا أحد يريد رأيك
3,0,3,0,offensive_language,اصمت يا محمد، يا تافه!
3,0,3,0,offensive_language,اصمت يا محمد، يا قبيح!
3,0,3,0,offensive_language,يا غبي، لا أحد يريد رأيك
3,0,3,0,offensive_language,أنت مجرد قبيح كبير
3,0,3,0,offensive_language,اصمت يا أحمد، يا قبيح!
3,0,3,0,offensive_language,يا غبي، لا أحد يريد رأيك
3,0,3,0,offensive_language,اصمت يا سارة، يا أحمق!
3,0,3,0,offensive_language,يا تافه، لا أحد يريد رأيك
3,0,3,0,offensive_language,أنت مجرد غبي كبير
3,0,3,0,offensive_language,أكره كل ما تفعله، يا خالد الغبي
3,0,3,0,offensive_language,أنت مجرد تافه كبير
3,0,3,0,offensive_language,يا غبي، لا أحد يريد رأيك
3,0,3,0,offensive_language,أنت مجرد قبيح كبير
3,0,3,0,offensive_language,أكره كل ما تفعله، يا محمد الغبي
3,0,3,0,offensive_language,يا غبي، لا أحد يريد رأيك
3,0,3,0,offensive_language,اصمت يا خالد، يا غبي!
3,0,3,0,offensive_language,أكره كل ما تفعله، يا محمد الغبي
3,0,3,0,offensive_language,اصمت يا ليلى، يا أحمق!
3,0,3,0,offensive_language,اصمت يا محمد، يا غبي!
3,0,3,0,offensive_language,يا تافه، لا أحد يريد رأيك
3,0,3,0,offensive_language,اصمت يا فاطمة، يا تافه!
3,0,3,0,offensive_language,يا غبي، لا أحد يريد رأيك
3,0,3,0,offensive_language,اصمت يا محمد، يا غبي!
3,0,3,0,offensive_language,اصمت يا خالد، يا أحمق!
3,0,3,0,offensive_language,اصمت يا فاطمة، يا أحمق!
3,0,3,0,offensive_language,أكره كل ما تفعله، يا أحمد الغبي
3,0,3,0,offensive_language,اصمت يا محمد، يا أحمق!
3,0,3,0,offensive_language,أنت مجرد تافه كبير
3,0,3,0,offensive_language,يا أحمق، لا أحد يريد رأيك
3,0,3,0,offensive_language,يا قبيح، لا أحد يريد رأيك
3,0,3,0,offensive_language,أنت مجرد غبي كبير
3,0,3,0,offensive_language,أنت مجرد تافه كبير
3,0,3,0,offensive_language,اصمت يا أحمد، يا تافه!
3,0,3,0,offensive_language,يا غبي، لا أحد يريد رأيك
3,0,3,0,offensive_language,أنت مجرد أحمق كبير
3,0,3,0,offensive_language,يا غبي، لا أحد يريد رأيك
3,0,3,0,offensive_language,أنت مجرد أحمق كبير
3,0,3,0,offensive_language,أكره كل ما تفعله، يا سارة الغبي
3,0,3,0,offensive_language,اصمت يا فاطمة، يا أحمق!
3,0,3,0,offensive_language,أكره كل ما تفعله، يا محمد الغبي
3,0,3,0,offensive_language,أكره كل ما تفعله، يا فاطمة الغبي
3,0,3,0,offensive_language,أنت مجرد أحمق كبير
3,0,3,0,offensive_language,أنت مجرد تافه كبير
3,0,3,0,offensive_language,أنت مجرد قبيح كبير
3,0,3,0,offensive_language,اصمت يا أحمد، يا قبيح!
3,0,3,0,offensive_language,اصمت يا فاطمة، يا أحمق!
3,0,3,0,offensive_language,يا تافه، لا أحد يريد رأيك
3,0,3,0,offensive_language,يا غبي، لا أحد يريد رأيك
3,0,3,0,offensive_language,أنت مجرد قبيح كبير
3,0,3,0,offensive_language,أكره كل ما تفعله، يا سارة الغبي
3,0,3,0,offensive_language,أنت مجرد قبيح كبير
3,0,3,0,offensive_language,أنت مجرد قبيح كبير
3,0,3,0,offensive_language,أنت مجرد قبيح كبير
3,0,3,0,offensive_language,أكره كل ما تفعله، يا ليلى الغبي
3,0,3,0,offensive_language,أكره كل ما تفعله، يا فاطمة الغبي
3,0,3,0,offensive_language,أكره كل ما تفعله، يا أحمد الغبي
3,0,3,0,offensive_language,اصمت يا أحمد، يا أحمق!
3,0,3,0,offensive_language,اصمت يا سارة، يا غبي!
3,0,3,0,offensive_language,أنت مجرد أحمق كبير
3,0,3,0,offensive_language,أنت مجرد قبيح كبير
3,0,3,0,offensive_language,يا قبيح، لا أحد يريد رأيك
3,0,3,0,offensive_language,أكره كل ما تفعله، يا أحمد الغبي
3,0,3,0,offensive_language,اصمت يا محمد، يا أحمق!
3,0,3,0,offensive_language,أكره كل ما تفعله، يا خالد الغبي
3,0,3,0,offensive_language,اصمت يا ليلى، يا غبي!
3,0,3,0,offensive_language,أكره كل ما تفعله، يا ليلى الغبي
3,0,3,0,offensive_language,اصمت يا خالد، يا قبيح!
3,0,3,0,offensive_language,يا قبيح، لا أحد يريد رأيك
3,0,3,0,offensive_language,يا قبيح، لا أحد يريد رأيك
